Mortgage ID,Joint Life,Age 1,Gender 1,Life 1 Status Change Date,Age 2,Gender 2,Life 2 Status Change Date,LTV,AER,Loan Amount,Completion Date,Servicing Fee,Portfolio,Valuation Date
7261,Joint Life ,80,F,,,F,26/11/21,1452.55,1452.06,100000,31/12/23,0.0015,Test,31/12/24
7262,Single,77,F,,,,,1452.45,1452.04,150000,31/12/23,0.0015,Test,31/12/24
7263,Joint Life ,83,M,,,M,,1452.53,1452.05,200000,31/12/23,0.0015,Test,31/12/24
7264,Single,91,F,,,,,1452.29,1452.07,300000,31/12/23,0.0015,Test,31/12/24
7265,Single,105,M,,,,,1452.3,1452.06,450000,31/12/23,0.0015,Test,31/12/24
7266,Joint Life ,81,F,,,F,27/11/21,1453.55,1453.06,100000,31/12/23,0.0015,Test,31/12/24
7267,Single,80,F,,,,,1453.45,1453.04,150000,31/12/23,0.0015,Test,31/12/24
7268,Single,77,M,,,,,1453.53,1453.05,200000,31/12/23,0.0015,Test,31/12/24
7269,Joint Life ,83,F,,,F,27/11/21,1453.29,1453.07,300000,31/12/23,0.0015,Test,31/12/24
7270,Single,91,F,,,,,1453.3,1453.06,450000,31/12/23,0.0015,Test,31/12/24
7271,Joint Life ,105,M,,,M,,1454.55,1454.06,100000,31/12/23,0.0015,Test,31/12/24
7272,Single,81,F,,,,,1454.45,1454.04,150000,31/12/23,0.0015,Test,31/12/24
7273,Single,80,M,,,,,1454.53,1454.05,200000,31/12/23,0.0015,Test,31/12/24
7274,Joint Life ,77,F,,,F,28/11/21,1454.29,1454.07,300000,31/12/23,0.0015,Test,31/12/24
7275,Single,83,F,,,,,1454.3,1454.06,450000,31/12/23,0.0015,Test,31/12/24
7276,Single,91,M,,,,,1455.55,1455.06,100000,31/12/23,0.0015,Test,31/12/24
7277,Joint Life ,105,F,,,F,28/11/21,1455.45,1455.04,150000,31/12/23,0.0015,Test,31/12/24
7278,Single,81,F,,,,,1455.53,1455.05,200000,31/12/23,0.0015,Test,31/12/24
7279,Joint Life ,80,M,,,M,,1455.29,1455.07,300000,31/12/23,0.0015,Test,31/12/24
7280,Single,77,F,,,,,1455.3,1455.06,450000,31/12/23,0.0015,Test,31/12/24
7281,Single,83,M,,,,,1456.55,1456.06,100000,31/12/23,0.0015,Test,31/12/24
7282,Joint Life ,91,F,,,F,29/11/21,1456.45,1456.04,150000,31/12/23,0.0015,Test,31/12/24
7283,Single,105,F,,,,,1456.53,1456.05,200000,31/12/23,0.0015,Test,31/12/24
7284,Single,81,M,,,,,1456.29,1456.07,300000,31/12/23,0.0015,Test,31/12/24
7285,Joint Life ,80,F,,,F,29/11/21,1456.3,1456.06,450000,31/12/23,0.0015,Test,31/12/24
7286,Single,77,F,,,,,1457.55,1457.06,100000,31/12/23,0.0015,Test,31/12/24
7287,Joint Life ,83,M,,,M,,1457.45,1457.04,150000,31/12/23,0.0015,Test,31/12/24
7288,Single,91,F,,,,,1457.53,1457.05,200000,31/12/23,0.0015,Test,31/12/24
7289,Single,105,M,,,,,1457.29,1457.07,300000,31/12/23,0.0015,Test,31/12/24
7290,Joint Life ,81,F,,,F,30/11/21,1457.3,1457.06,450000,31/12/23,0.0015,Test,31/12/24
7291,Single,80,F,,,,,1458.55,1458.06,100000,31/12/23,0.0015,Test,31/12/24
7292,Single,77,M,,,,,1458.45,1458.04,150000,31/12/23,0.0015,Test,31/12/24
7293,Joint Life ,83,F,,,F,30/11/21,1458.53,1458.05,200000,31/12/23,0.0015,Test,31/12/24
7294,Single,91,F,,,,,1458.29,1458.07,300000,31/12/23,0.0015,Test,31/12/24
7295,Joint Life ,105,M,,,M,,1458.3,1458.06,450000,31/12/23,0.0015,Test,31/12/24
7296,Single,81,F,,,,,1459.55,1459.06,100000,31/12/23,0.0015,Test,31/12/24
7297,Single,80,M,,,,,1459.45,1459.04,150000,31/12/23,0.0015,Test,31/12/24
7298,Joint Life ,77,F,,,F,01/12/21,1459.53,1459.05,200000,31/12/23,0.0015,Test,31/12/24
7299,Single,83,F,,,,,1459.29,1459.07,300000,31/12/23,0.0015,Test,31/12/24
7300,Single,91,M,,,,,1459.3,1459.06,450000,31/12/23,0.0015,Test,31/12/24
7301,Joint Life ,105,F,,,F,01/12/21,1460.55,1460.06,100000,31/12/23,0.0015,Test,31/12/24
7302,Single,81,F,,,,,1460.45,1460.04,150000,31/12/23,0.0015,Test,31/12/24
7303,Joint Life ,80,M,,,M,,1460.53,1460.05,200000,31/12/23,0.0015,Test,31/12/24
7304,Single,77,F,,,,,1460.29,1460.07,300000,31/12/23,0.0015,Test,31/12/24
7305,Single,83,M,,,,,1460.3,1460.06,450000,31/12/23,0.0015,Test,31/12/24
7306,Joint Life ,91,F,,,F,02/12/21,1461.55,1461.06,100000,31/12/23,0.0015,Test,31/12/24
7307,Single,105,F,,,,,1461.45,1461.04,150000,31/12/23,0.0015,Test,31/12/24
7308,Single,81,M,,,,,1461.53,1461.05,200000,31/12/23,0.0015,Test,31/12/24
7309,Joint Life ,80,F,,,F,02/12/21,1461.29,1461.07,300000,31/12/23,0.0015,Test,31/12/24
7310,Single,77,F,,,,,1461.3,1461.06,450000,31/12/23,0.0015,Test,31/12/24
7311,Joint Life ,83,M,,,M,,1462.55,1462.06,100000,31/12/23,0.0015,Test,31/12/24
7312,Single,91,F,,,,,1462.45,1462.04,150000,31/12/23,0.0015,Test,31/12/24
7313,Single,105,M,,,,,1462.53,1462.05,200000,31/12/23,0.0015,Test,31/12/24
7314,Joint Life ,81,F,,,F,03/12/21,1462.29,1462.07,300000,31/12/23,0.0015,Test,31/12/24
7315,Single,80,F,,,,,1462.3,1462.06,450000,31/12/23,0.0015,Test,31/12/24
7316,Single,77,M,,,,,1463.55,1463.06,100000,31/12/23,0.0015,Test,31/12/24
7317,Joint Life ,83,F,,,F,03/12/21,1463.45,1463.04,150000,31/12/23,0.0015,Test,31/12/24
7318,Single,91,F,,,,,1463.53,1463.05,200000,31/12/23,0.0015,Test,31/12/24
7319,Joint Life ,105,M,,,M,,1463.29,1463.07,300000,31/12/23,0.0015,Test,31/12/24
7320,Single,81,F,,,,,1463.3,1463.06,450000,31/12/23,0.0015,Test,31/12/24
7321,Single,80,M,,,,,1464.55,1464.06,100000,31/12/23,0.0015,Test,31/12/24
7322,Joint Life ,77,F,,,F,04/12/21,1464.45,1464.04,150000,31/12/23,0.0015,Test,31/12/24
7323,Single,83,F,,,,,1464.53,1464.05,200000,31/12/23,0.0015,Test,31/12/24
7324,Single,91,M,,,,,1464.29,1464.07,300000,31/12/23,0.0015,Test,31/12/24
7325,Joint Life ,105,F,,,F,04/12/21,1464.3,1464.06,450000,31/12/23,0.0015,Test,31/12/24
7326,Single,81,F,,,,,1465.55,1465.06,100000,31/12/23,0.0015,Test,31/12/24
7327,Joint Life ,80,M,,,M,,1465.45,1465.04,150000,31/12/23,0.0015,Test,31/12/24
7328,Single,77,F,,,,,1465.53,1465.05,200000,31/12/23,0.0015,Test,31/12/24
7329,Single,83,M,,,,,1465.29,1465.07,300000,31/12/23,0.0015,Test,31/12/24
7330,Joint Life ,91,F,,,F,05/12/21,1465.3,1465.06,450000,31/12/23,0.0015,Test,31/12/24
7331,Single,105,F,,,,,1466.55,1466.06,100000,31/12/23,0.0015,Test,31/12/24
7332,Single,81,M,,,,,1466.45,1466.04,150000,31/12/23,0.0015,Test,31/12/24
7333,Joint Life ,80,F,,,F,05/12/21,1466.53,1466.05,200000,31/12/23,0.0015,Test,31/12/24
7334,Single,77,F,,,,,1466.29,1466.07,300000,31/12/23,0.0015,Test,31/12/24
7335,Joint Life ,83,M,,,M,,1466.3,1466.06,450000,31/12/23,0.0015,Test,31/12/24
7336,Single,91,F,,,,,1467.55,1467.06,100000,31/12/23,0.0015,Test,31/12/24
7337,Single,105,M,,,,,1467.45,1467.04,150000,31/12/23,0.0015,Test,31/12/24
7338,Joint Life ,81,F,,,F,06/12/21,1467.53,1467.05,200000,31/12/23,0.0015,Test,31/12/24
7339,Single,80,F,,,,,1467.29,1467.07,300000,31/12/23,0.0015,Test,31/12/24
7340,Single,77,M,,,,,1467.3,1467.06,450000,31/12/23,0.0015,Test,31/12/24
7341,Joint Life ,83,F,,,F,06/12/21,1468.55,1468.06,100000,31/12/23,0.0015,Test,31/12/24
7342,Single,91,F,,,,,1468.45,1468.04,150000,31/12/23,0.0015,Test,31/12/24
7343,Joint Life ,105,M,,,M,,1468.53,1468.05,200000,31/12/23,0.0015,Test,31/12/24
7344,Single,81,F,,,,,1468.29,1468.07,300000,31/12/23,0.0015,Test,31/12/24
7345,Single,80,M,,,,,1468.3,1468.06,450000,31/12/23,0.0015,Test,31/12/24
7346,Joint Life ,77,F,,,F,07/12/21,1469.55,1469.06,100000,31/12/23,0.0015,Test,31/12/24
7347,Single,83,F,,,,,1469.45,1469.04,150000,31/12/23,0.0015,Test,31/12/24
7348,Single,91,M,,,,,1469.53,1469.05,200000,31/12/23,0.0015,Test,31/12/24
7349,Joint Life ,105,F,,,F,07/12/21,1469.29,1469.07,300000,31/12/23,0.0015,Test,31/12/24
7350,Single,81,F,,,,,1469.3,1469.06,450000,31/12/23,0.0015,Test,31/12/24
7351,Joint Life ,80,M,,,M,,1470.55,1470.06,100000,31/12/23,0.0015,Test,31/12/24
7352,Single,77,F,,,,,1470.45,1470.04,150000,31/12/23,0.0015,Test,31/12/24
7353,Single,83,M,,,,,1470.53,1470.05,200000,31/12/23,0.0015,Test,31/12/24
7354,Joint Life ,91,F,,,F,08/12/21,1470.29,1470.07,300000,31/12/23,0.0015,Test,31/12/24
7355,Single,105,F,,,,,1470.3,1470.06,450000,31/12/23,0.0015,Test,31/12/24
7356,Single,81,M,,,,,1471.55,1471.06,100000,31/12/23,0.0015,Test,31/12/24
7357,Joint Life ,80,F,,,F,08/12/21,1471.45,1471.04,150000,31/12/23,0.0015,Test,31/12/24
7358,Single,77,F,,,,,1471.53,1471.05,200000,31/12/23,0.0015,Test,31/12/24
7359,Joint Life ,83,M,,,M,,1471.29,1471.07,300000,31/12/23,0.0015,Test,31/12/24
7360,Single,91,F,,,,,1471.3,1471.06,450000,31/12/23,0.0015,Test,31/12/24
7361,Single,105,M,,,,,1472.55,1472.06,100000,31/12/23,0.0015,Test,31/12/24
7362,Joint Life ,81,F,,,F,09/12/21,1472.45,1472.04,150000,31/12/23,0.0015,Test,31/12/24
7363,Single,80,F,,,,,1472.53,1472.05,200000,31/12/23,0.0015,Test,31/12/24
7364,Single,77,M,,,,,1472.29,1472.07,300000,31/12/23,0.0015,Test,31/12/24
7365,Joint Life ,83,F,,,F,09/12/21,1472.3,1472.06,450000,31/12/23,0.0015,Test,31/12/24
7366,Single,91,F,,,,,1473.55,1473.06,100000,31/12/23,0.0015,Test,31/12/24
7367,Joint Life ,105,M,,,M,,1473.45,1473.04,150000,31/12/23,0.0015,Test,31/12/24
7368,Single,81,F,,,,,1473.53,1473.05,200000,31/12/23,0.0015,Test,31/12/24
7369,Single,80,M,,,,,1473.29,1473.07,300000,31/12/23,0.0015,Test,31/12/24
7370,Joint Life ,77,F,,,F,10/12/21,1473.3,1473.06,450000,31/12/23,0.0015,Test,31/12/24
7371,Single,83,F,,,,,1474.55,1474.06,100000,31/12/23,0.0015,Test,31/12/24
7372,Single,91,M,,,,,1474.45,1474.04,150000,31/12/23,0.0015,Test,31/12/24
7373,Joint Life ,105,F,,,F,10/12/21,1474.53,1474.05,200000,31/12/23,0.0015,Test,31/12/24
7374,Single,81,F,,,,,1474.29,1474.07,300000,31/12/23,0.0015,Test,31/12/24
7375,Joint Life ,80,M,,,M,,1474.3,1474.06,450000,31/12/23,0.0015,Test,31/12/24
7376,Single,77,F,,,,,1475.55,1475.06,100000,31/12/23,0.0015,Test,31/12/24
7377,Single,83,M,,,,,1475.45,1475.04,150000,31/12/23,0.0015,Test,31/12/24
7378,Joint Life ,91,F,,,F,11/12/21,1475.53,1475.05,200000,31/12/23,0.0015,Test,31/12/24
7379,Single,105,F,,,,,1475.29,1475.07,300000,31/12/23,0.0015,Test,31/12/24
7380,Single,81,M,,,,,1475.3,1475.06,450000,31/12/23,0.0015,Test,31/12/24
7381,Joint Life ,80,F,,,F,11/12/21,1476.55,1476.06,100000,31/12/23,0.0015,Test,31/12/24
7382,Single,77,F,,,,,1476.45,1476.04,150000,31/12/23,0.0015,Test,31/12/24
7383,Joint Life ,83,M,,,M,,1476.53,1476.05,200000,31/12/23,0.0015,Test,31/12/24
7384,Single,91,F,,,,,1476.29,1476.07,300000,31/12/23,0.0015,Test,31/12/24
7385,Single,105,M,,,,,1476.3,1476.06,450000,31/12/23,0.0015,Test,31/12/24
7386,Joint Life ,81,F,,,F,12/12/21,1477.55,1477.06,100000,31/12/23,0.0015,Test,31/12/24
7387,Single,80,F,,,,,1477.45,1477.04,150000,31/12/23,0.0015,Test,31/12/24
7388,Single,77,M,,,,,1477.53,1477.05,200000,31/12/23,0.0015,Test,31/12/24
7389,Joint Life ,83,F,,,F,12/12/21,1477.29,1477.07,300000,31/12/23,0.0015,Test,31/12/24
7390,Single,91,F,,,,,1477.3,1477.06,450000,31/12/23,0.0015,Test,31/12/24
7391,Joint Life ,105,M,,,M,,1478.55,1478.06,100000,31/12/23,0.0015,Test,31/12/24
7392,Single,81,F,,,,,1478.45,1478.04,150000,31/12/23,0.0015,Test,31/12/24
7393,Single,80,M,,,,,1478.53,1478.05,200000,31/12/23,0.0015,Test,31/12/24
7394,Joint Life ,77,F,,,F,13/12/21,1478.29,1478.07,300000,31/12/23,0.0015,Test,31/12/24
7395,Single,83,F,,,,,1478.3,1478.06,450000,31/12/23,0.0015,Test,31/12/24
7396,Single,91,M,,,,,1479.55,1479.06,100000,31/12/23,0.0015,Test,31/12/24
7397,Joint Life ,105,F,,,F,13/12/21,1479.45,1479.04,150000,31/12/23,0.0015,Test,31/12/24
7398,Single,81,F,,,,,1479.53,1479.05,200000,31/12/23,0.0015,Test,31/12/24
7399,Joint Life ,80,M,,,M,,1479.29,1479.07,300000,31/12/23,0.0015,Test,31/12/24
7400,Single,77,F,,,,,1479.3,1479.06,450000,31/12/23,0.0015,Test,31/12/24
7401,Single,83,M,,,,,1480.55,1480.06,100000,31/12/23,0.0015,Test,31/12/24
7402,Joint Life ,91,F,,,F,14/12/21,1480.45,1480.04,150000,31/12/23,0.0015,Test,31/12/24
7403,Single,105,F,,,,,1480.53,1480.05,200000,31/12/23,0.0015,Test,31/12/24
7404,Single,81,M,,,,,1480.29,1480.07,300000,31/12/23,0.0015,Test,31/12/24
7405,Joint Life ,80,F,,,F,14/12/21,1480.3,1480.06,450000,31/12/23,0.0015,Test,31/12/24
7406,Single,77,F,,,,,1481.55,1481.06,100000,31/12/23,0.0015,Test,31/12/24
7407,Joint Life ,83,M,,,M,,1481.45,1481.04,150000,31/12/23,0.0015,Test,31/12/24
7408,Single,91,F,,,,,1481.53,1481.05,200000,31/12/23,0.0015,Test,31/12/24
7409,Single,105,M,,,,,1481.29,1481.07,300000,31/12/23,0.0015,Test,31/12/24
7410,Joint Life ,81,F,,,F,15/12/21,1481.3,1481.06,450000,31/12/23,0.0015,Test,31/12/24
7411,Single,80,F,,,,,1482.55,1482.06,100000,31/12/23,0.0015,Test,31/12/24
7412,Single,77,M,,,,,1482.45,1482.04,150000,31/12/23,0.0015,Test,31/12/24
7413,Joint Life ,83,F,,,F,15/12/21,1482.53,1482.05,200000,31/12/23,0.0015,Test,31/12/24
7414,Single,91,F,,,,,1482.29,1482.07,300000,31/12/23,0.0015,Test,31/12/24
7415,Joint Life ,105,M,,,M,,1482.3,1482.06,450000,31/12/23,0.0015,Test,31/12/24
7416,Single,81,F,,,,,1483.55,1483.06,100000,31/12/23,0.0015,Test,31/12/24
7417,Single,80,M,,,,,1483.45,1483.04,150000,31/12/23,0.0015,Test,31/12/24
7418,Joint Life ,77,F,,,F,16/12/21,1483.53,1483.05,200000,31/12/23,0.0015,Test,31/12/24
7419,Single,83,F,,,,,1483.29,1483.07,300000,31/12/23,0.0015,Test,31/12/24
7420,Single,91,M,,,,,1483.3,1483.06,450000,31/12/23,0.0015,Test,31/12/24
7421,Joint Life ,105,F,,,F,16/12/21,1484.55,1484.06,100000,31/12/23,0.0015,Test,31/12/24
7422,Single,81,F,,,,,1484.45,1484.04,150000,31/12/23,0.0015,Test,31/12/24
7423,Joint Life ,80,M,,,M,,1484.53,1484.05,200000,31/12/23,0.0015,Test,31/12/24
7424,Single,77,F,,,,,1484.29,1484.07,300000,31/12/23,0.0015,Test,31/12/24
7425,Single,83,M,,,,,1484.3,1484.06,450000,31/12/23,0.0015,Test,31/12/24
7426,Joint Life ,91,F,,,F,17/12/21,1485.55,1485.06,100000,31/12/23,0.0015,Test,31/12/24
7427,Single,105,F,,,,,1485.45,1485.04,150000,31/12/23,0.0015,Test,31/12/24
7428,Single,81,M,,,,,1485.53,1485.05,200000,31/12/23,0.0015,Test,31/12/24
7429,Joint Life ,80,F,,,F,17/12/21,1485.29,1485.07,300000,31/12/23,0.0015,Test,31/12/24
7430,Single,77,F,,,,,1485.3,1485.06,450000,31/12/23,0.0015,Test,31/12/24
7431,Joint Life ,83,M,,,M,,1486.55,1486.06,100000,31/12/23,0.0015,Test,31/12/24
7432,Single,91,F,,,,,1486.45,1486.04,150000,31/12/23,0.0015,Test,31/12/24
7433,Single,105,M,,,,,1486.53,1486.05,200000,31/12/23,0.0015,Test,31/12/24
7434,Joint Life ,81,F,,,F,18/12/21,1486.29,1486.07,300000,31/12/23,0.0015,Test,31/12/24
7435,Single,80,F,,,,,1486.3,1486.06,450000,31/12/23,0.0015,Test,31/12/24
7436,Single,77,M,,,,,1487.55,1487.06,100000,31/12/23,0.0015,Test,31/12/24
7437,Joint Life ,83,F,,,F,18/12/21,1487.45,1487.04,150000,31/12/23,0.0015,Test,31/12/24
7438,Single,91,F,,,,,1487.53,1487.05,200000,31/12/23,0.0015,Test,31/12/24
7439,Joint Life ,105,M,,,M,,1487.29,1487.07,300000,31/12/23,0.0015,Test,31/12/24
7440,Single,81,F,,,,,1487.3,1487.06,450000,31/12/23,0.0015,Test,31/12/24
7441,Single,80,M,,,,,1488.55,1488.06,100000,31/12/23,0.0015,Test,31/12/24
7442,Joint Life ,77,F,,,F,19/12/21,1488.45,1488.04,150000,31/12/23,0.0015,Test,31/12/24
7443,Single,83,F,,,,,1488.53,1488.05,200000,31/12/23,0.0015,Test,31/12/24
7444,Single,91,M,,,,,1488.29,1488.07,300000,31/12/23,0.0015,Test,31/12/24
7445,Joint Life ,105,F,,,F,19/12/21,1488.3,1488.06,450000,31/12/23,0.0015,Test,31/12/24
7446,Single,81,F,,,,,1489.55,1489.06,100000,31/12/23,0.0015,Test,31/12/24
7447,Joint Life ,80,M,,,M,,1489.45,1489.04,150000,31/12/23,0.0015,Test,31/12/24
7448,Single,77,F,,,,,1489.53,1489.05,200000,31/12/23,0.0015,Test,31/12/24
7449,Single,83,M,,,,,1489.29,1489.07,300000,31/12/23,0.0015,Test,31/12/24
7450,Joint Life ,91,F,,,F,20/12/21,1489.3,1489.06,450000,31/12/23,0.0015,Test,31/12/24
7451,Single,105,F,,,,,1490.55,1490.06,100000,31/12/23,0.0015,Test,31/12/24
7452,Single,81,M,,,,,1490.45,1490.04,150000,31/12/23,0.0015,Test,31/12/24
7453,Joint Life ,80,F,,,F,20/12/21,1490.53,1490.05,200000,31/12/23,0.0015,Test,31/12/24
7454,Single,77,F,,,,,1490.29,1490.07,300000,31/12/23,0.0015,Test,31/12/24
7455,Joint Life ,83,M,,,M,,1490.3,1490.06,450000,31/12/23,0.0015,Test,31/12/24
7456,Single,91,F,,,,,1491.55,1491.06,100000,31/12/23,0.0015,Test,31/12/24
7457,Single,105,M,,,,,1491.45,1491.04,150000,31/12/23,0.0015,Test,31/12/24
7458,Joint Life ,81,F,,,F,21/12/21,1491.53,1491.05,200000,31/12/23,0.0015,Test,31/12/24
7459,Single,80,F,,,,,1491.29,1491.07,300000,31/12/23,0.0015,Test,31/12/24
7460,Single,77,M,,,,,1491.3,1491.06,450000,31/12/23,0.0015,Test,31/12/24
7461,Joint Life ,83,F,,,F,21/12/21,1492.55,1492.06,100000,31/12/23,0.0015,Test,31/12/24
7462,Single,91,F,,,,,1492.45,1492.04,150000,31/12/23,0.0015,Test,31/12/24
7463,Joint Life ,105,M,,,M,,1492.53,1492.05,200000,31/12/23,0.0015,Test,31/12/24
7464,Single,81,F,,,,,1492.29,1492.07,300000,31/12/23,0.0015,Test,31/12/24
7465,Single,80,M,,,,,1492.3,1492.06,450000,31/12/23,0.0015,Test,31/12/24
7466,Joint Life ,77,F,,,F,22/12/21,1493.55,1493.06,100000,31/12/23,0.0015,Test,31/12/24
7467,Single,83,F,,,,,1493.45,1493.04,150000,31/12/23,0.0015,Test,31/12/24
7468,Single,91,M,,,,,1493.53,1493.05,200000,31/12/23,0.0015,Test,31/12/24
7469,Joint Life ,105,F,,,F,22/12/21,1493.29,1493.07,300000,31/12/23,0.0015,Test,31/12/24
7470,Single,81,F,,,,,1493.3,1493.06,450000,31/12/23,0.0015,Test,31/12/24
7471,Joint Life ,80,M,,,M,,1494.55,1494.06,100000,31/12/23,0.0015,Test,31/12/24
7472,Single,77,F,,,,,1494.45,1494.04,150000,31/12/23,0.0015,Test,31/12/24
7473,Single,83,M,,,,,1494.53,1494.05,200000,31/12/23,0.0015,Test,31/12/24
7474,Joint Life ,91,F,,,F,23/12/21,1494.29,1494.07,300000,31/12/23,0.0015,Test,31/12/24
7475,Single,105,F,,,,,1494.3,1494.06,450000,31/12/23,0.0015,Test,31/12/24
7476,Single,81,M,,,,,1495.55,1495.06,100000,31/12/23,0.0015,Test,31/12/24
7477,Joint Life ,80,F,,,F,23/12/21,1495.45,1495.04,150000,31/12/23,0.0015,Test,31/12/24
7478,Single,77,F,,,,,1495.53,1495.05,200000,31/12/23,0.0015,Test,31/12/24
7479,Joint Life ,83,M,,,M,,1495.29,1495.07,300000,31/12/23,0.0015,Test,31/12/24
7480,Single,91,F,,,,,1495.3,1495.06,450000,31/12/23,0.0015,Test,31/12/24
7481,Single,105,M,,,,,1496.55,1496.06,100000,31/12/23,0.0015,Test,31/12/24
7482,Joint Life ,81,F,,,F,24/12/21,1496.45,1496.04,150000,31/12/23,0.0015,Test,31/12/24
7483,Single,80,F,,,,,1496.53,1496.05,200000,31/12/23,0.0015,Test,31/12/24
7484,Single,77,M,,,,,1496.29,1496.07,300000,31/12/23,0.0015,Test,31/12/24
7485,Joint Life ,83,F,,,F,24/12/21,1496.3,1496.06,450000,31/12/23,0.0015,Test,31/12/24
7486,Single,91,F,,,,,1497.55,1497.06,100000,31/12/23,0.0015,Test,31/12/24
7487,Joint Life ,105,M,,,M,,1497.45,1497.04,150000,31/12/23,0.0015,Test,31/12/24
7488,Single,81,F,,,,,1497.53,1497.05,200000,31/12/23,0.0015,Test,31/12/24
7489,Single,80,M,,,,,1497.29,1497.07,300000,31/12/23,0.0015,Test,31/12/24
7490,Joint Life ,77,F,,,F,25/12/21,1497.3,1497.06,450000,31/12/23,0.0015,Test,31/12/24
7491,Single,83,F,,,,,1498.55,1498.06,100000,31/12/23,0.0015,Test,31/12/24
7492,Single,91,M,,,,,1498.45,1498.04,150000,31/12/23,0.0015,Test,31/12/24
7493,Joint Life ,105,F,,,F,25/12/21,1498.53,1498.05,200000,31/12/23,0.0015,Test,31/12/24
7494,Single,81,F,,,,,1498.29,1498.07,300000,31/12/23,0.0015,Test,31/12/24
7495,Joint Life ,80,M,,,M,,1498.3,1498.06,450000,31/12/23,0.0015,Test,31/12/24
7496,Single,77,F,,,,,1499.55,1499.06,100000,31/12/23,0.0015,Test,31/12/24
7497,Single,83,M,,,,,1499.45,1499.04,150000,31/12/23,0.0015,Test,31/12/24
7498,Joint Life ,91,F,,,F,26/12/21,1499.53,1499.05,200000,31/12/23,0.0015,Test,31/12/24
7499,Single,105,F,,,,,1499.29,1499.07,300000,31/12/23,0.0015,Test,31/12/24
7500,Single,81,M,,,,,1499.3,1499.06,450000,31/12/23,0.0015,Test,31/12/24
7501,Joint Life ,80,F,,,F,26/12/21,1500.55,1500.06,100000,31/12/23,0.0015,Test,31/12/24
7502,Single,77,F,,,,,1500.45,1500.04,150000,31/12/23,0.0015,Test,31/12/24
7503,Joint Life ,83,M,,,M,,1500.53,1500.05,200000,31/12/23,0.0015,Test,31/12/24
7504,Single,91,F,,,,,1500.29,1500.07,300000,31/12/23,0.0015,Test,31/12/24
7505,Single,105,M,,,,,1500.3,1500.06,450000,31/12/23,0.0015,Test,31/12/24
7506,Joint Life ,81,F,,,F,27/12/21,1501.55,1501.06,100000,31/12/23,0.0015,Test,31/12/24
7507,Single,80,F,,,,,1501.45,1501.04,150000,31/12/23,0.0015,Test,31/12/24
7508,Single,77,M,,,,,1501.53,1501.05,200000,31/12/23,0.0015,Test,31/12/24
7509,Joint Life ,83,F,,,F,27/12/21,1501.29,1501.07,300000,31/12/23,0.0015,Test,31/12/24
7510,Single,91,F,,,,,1501.3,1501.06,450000,31/12/23,0.0015,Test,31/12/24
7511,Joint Life ,105,M,,,M,,1502.55,1502.06,100000,31/12/23,0.0015,Test,31/12/24
7512,Single,81,F,,,,,1502.45,1502.04,150000,31/12/23,0.0015,Test,31/12/24
7513,Single,80,M,,,,,1502.53,1502.05,200000,31/12/23,0.0015,Test,31/12/24
7514,Joint Life ,77,F,,,F,28/12/21,1502.29,1502.07,300000,31/12/23,0.0015,Test,31/12/24
7515,Single,83,F,,,,,1502.3,1502.06,450000,31/12/23,0.0015,Test,31/12/24
7516,Single,91,M,,,,,1503.55,1503.06,100000,31/12/23,0.0015,Test,31/12/24
7517,Joint Life ,105,F,,,F,28/12/21,1503.45,1503.04,150000,31/12/23,0.0015,Test,31/12/24
7518,Single,81,F,,,,,1503.53,1503.05,200000,31/12/23,0.0015,Test,31/12/24
7519,Joint Life ,80,M,,,M,,1503.29,1503.07,300000,31/12/23,0.0015,Test,31/12/24
7520,Single,77,F,,,,,1503.3,1503.06,450000,31/12/23,0.0015,Test,31/12/24
7521,Single,83,M,,,,,1504.55,1504.06,100000,31/12/23,0.0015,Test,31/12/24
7522,Joint Life ,91,F,,,F,29/12/21,1504.45,1504.04,150000,31/12/23,0.0015,Test,31/12/24
7523,Single,105,F,,,,,1504.53,1504.05,200000,31/12/23,0.0015,Test,31/12/24
7524,Single,81,M,,,,,1504.29,1504.07,300000,31/12/23,0.0015,Test,31/12/24
7525,Joint Life ,80,F,,,F,29/12/21,1504.3,1504.06,450000,31/12/23,0.0015,Test,31/12/24
7526,Single,77,F,,,,,1505.55,1505.06,100000,31/12/23,0.0015,Test,31/12/24
7527,Joint Life ,83,M,,,M,,1505.45,1505.04,150000,31/12/23,0.0015,Test,31/12/24
7528,Single,91,F,,,,,1505.53,1505.05,200000,31/12/23,0.0015,Test,31/12/24
7529,Single,105,M,,,,,1505.29,1505.07,300000,31/12/23,0.0015,Test,31/12/24
7530,Joint Life ,81,F,,,F,30/12/21,1505.3,1505.06,450000,31/12/23,0.0015,Test,31/12/24
7531,Single,80,F,,,,,1506.55,1506.06,100000,31/12/23,0.0015,Test,31/12/24
7532,Single,77,M,,,,,1506.45,1506.04,150000,31/12/23,0.0015,Test,31/12/24
7533,Joint Life ,83,F,,,F,30/12/21,1506.53,1506.05,200000,31/12/23,0.0015,Test,31/12/24
7534,Single,91,F,,,,,1506.29,1506.07,300000,31/12/23,0.0015,Test,31/12/24
7535,Joint Life ,105,M,,,M,,1506.3,1506.06,450000,31/12/23,0.0015,Test,31/12/24
7536,Single,81,F,,,,,1507.55,1507.06,100000,31/12/23,0.0015,Test,31/12/24
7537,Single,80,M,,,,,1507.45,1507.04,150000,31/12/23,0.0015,Test,31/12/24
